Unnamed: 0,Year,Life_expectancy,Adult_Mortality,Alcohol,Percentage_expenditure,Hepatitis_B,Measles,BMI,Under_five_deaths,Polio,Total_expenditure,Diphtheria,Incidents_HIV,GDP,Population,Thinness_ten_nineteen_years,Thinness_five_nine_years,Income_composition_of_resources,Schooling,Region_Africa,Region_Asia,Region_Europe,Region_North America,Region_Oceania,Region_South America,Status_Developed
2563,2005,65.5,194.0,0.37,0.014628612722291757,81.0,0,33.5,12.0,79.0,0.4101040118870728,84.0,0.3,0.022656909014435036,0.48400162046091055,3.8,3.9,0.572,10.6,0,1,0,0,0,0,0
2564,2004,65.9,177.0,0.38,0.0015440173528019118,81.0,4,33.0,13.0,82.0,0.39598811292719166,86.0,0.3,0.0025378816431378516,0.47402132401711894,3.9,3.9,0.563,10.5,0,1,0,0,0,0,0
2565,2003,65.2,182.0,0.36,0.009776565842326454,58.0,16,32.5,14.0,82.0,0.3038632986627043,85.0,0.3,0.015836791008007986,0.46442029790409894,4.0,4.0,0.553,10.1,0,1,0,0,0,0,0
2566,2002,64.3,193.0,0.6,0.007877065090508359,39.0,927,32.1,15.0,84.0,0.30534918276374445,85.0,0.3,0.012669434932529863,0.4552976848409723,4.0,4.0,0.543,9.8,0,1,0,0,0,0,0
2567,2001,64.0,194.0,0.86,0.0008421719366527994,6.0,38,31.6,16.0,84.0,0.3135215453194651,85.0,0.3,0.0010890221851015613,0.44678419221598314,4.1,4.1,0.535,9.7,0,1,0,0,0,0,0
2568,2000,63.7,198.0,0.37,0.006595029734336997,6.0,192,31.3,17.0,86.0,0.31723625557206536,83.0,0.3,0.009230432308472994,0.04389332045701969,4.2,4.1,0.529,9.6,0,1,0,0,0,0,0
2569,2015,74.9,148.0,0.01,0.0,99.0,154,33.6,9.0,99.0,0.0636775631500743,99.0,0.1,0.39236642107683894,0.048479801047961145,7.7,7.7,0.738,13.6,0,1,0,0,0,0,0
2570,2014,74.6,152.0,6.41,0.5819058978891439,99.0,0,32.4,10.0,99.0,0.2786032689450223,99.0,0.1,0.4009373287354808,0.04337550453157784,7.8,7.8,0.737,13.6,0,1,0,0,0,0,0
2571,2013,74.5,153.0,6.5,0.5816183254509105,99.0,16,31.3,10.0,99.0,0.26968796433878156,99.0,0.1,0.41642194298118457,0.4811903877038172,7.9,7.9,0.733,13.6,0,1,0,0,0,0,0
2572,2012,74.3,154.0,6.56,0.5907355253966188,98.0,16,3.1,11.0,99.0,0.2823179791976226,99.0,0.1,0.3954072830581073,0.04337550453157784,8.0,8.1,0.729,13.7,0,1,0,0,0,0,0
2573,2011,74.1,155.0,6.07,0.5519416461396423,98.0,16,29.0,11.0,99.0,0.2786032689450223,99.0,0.2,0.3705177584419499,0.047684470246344944,8.1,8.2,0.72,13.3,0,1,0,0,0,0,0
2574,2010,73.9,158.0,5.95,0.05286424750502824,98.0,16,27.9,12.0,99.0,0.2555720653789004,99.0,0.2,0.038718423579363254,0.047513230150995636,8.2,8.3,0.711,13.1,0,1,0,0,0,0,0
2575,2009,73.7,16.0,5.88,0.40354070576976203,98.0,16,26.8,12.0,99.0,0.27786032689450224,99.0,0.3,0.2842166664182927,0.04337550453157784,8.3,8.5,0.706,13.0,0,1,0,0,0,0,0
2576,2008,73.5,162.0,5.92,0.4498091398452983,98.0,16,25.7,13.0,99.0,0.2637444279346211,99.0,0.3,0.29543033165400784,0.4699069717880354,8.5,8.6,0.7,12.9,0,1,0,0,0,0,0
2577,2007,73.3,165.0,6.2,0.3840379033067191,96.0,16,24.6,14.0,98.0,0.23699851411589895,98.0,0.4,0.2679984311746592,0.04337550453157784,8.6,8.8,0.687,12.3,0,1,0,0,0,0,0
2578,2006,73.0,168.0,6.18,0.3199955747920946,96.0,16,23.6,15.0,98.0,0.23179791976225855,98.0,0.5,0.22727728270550154,0.04337550453157784,8.7,8.9,0.686,12.4,0,1,0,0,0,0,0
2579,2005,72.5,177.0,6.26,0.23686581903096385,96.0,16,22.6,15.0,98.0,0.2362555720653789,98.0,0.5,0.19519635945996497,0.46199610306973116,8.9,9.1,0.682,12.0,0,1,0,0,0,0,0
2580,2004,71.6,189.0,6.17,0.22223809248887766,96.0,16,21.7,16.0,98.0,0.2332838038632986,98.0,0.5,0.17941497671466528,0.04605454699650875,9.0,9.2,0.674,11.9,0,1,0,0,0,0,0
2581,2003,71.7,189.0,6.14,0.20857805182600245,96.0,16,2.9,18.0,98.0,0.23848439821693906,98.0,0.6,0.15910524025228018,0.04337550453157784,9.1,9.3,0.666,11.8,0,1,0,0,0,0,0
2582,2002,71.4,192.0,5.93,0.020381748745516817,95.0,16,2.2,19.0,97.0,0.2473997028231798,96.0,0.7,0.01990219099001882,0.4570966591375163,9.2,9.5,0.657,11.5,0,1,0,0,0,0,0
2583,2001,71.2,194.0,5.92,0.1298374943818396,95.0,16,19.4,20.0,97.0,0.21916790490341753,96.0,0.8,0.12766622452995277,0.04337550453157784,9.3,9.6,0.649,11.2,0,1,0,0,0,0,0
2584,2000,71.1,194.0,5.88,0.0002032771051373464,95.0,16,18.7,21.0,97.0,0.225111441307578,97.0,0.8,0.0017470306659084266,0.4445736767748224,9.4,9.7,0.64,10.9,0,1,0,0,0,0,0
2585,2015,75.7,12.0,0.01,0.0,92.0,1,6.3,0.0,92.0,0.0636775631500743,91.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.1,2.1,0.746,12.9,0,0,1,0,0,0,0
2586,2014,75.5,12.0,1.13,0.0,97.0,116,59.7,0.0,96.0,0.4539375928677563,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.2,2.2,0.743,12.9,0,0,1,0,0,0,0
2587,2013,75.3,14.0,1.03,0.0,97.0,4,59.1,0.0,98.0,0.4702823179791976,98.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.2,2.2,0.741,12.9,0,0,1,0,0,0,0
2588,2012,75.1,15.0,1.23,0.0,98.0,7,58.5,0.0,97.0,0.47473997028231796,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.2,2.2,0.739,12.9,0,0,1,0,0,0,0
2589,2011,74.9,17.0,1.16,0.0,96.0,701,57.9,0.0,97.0,0.4635958395245171,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.2,2.3,0.735,12.9,0,0,1,0,0,0,0
2590,2010,74.7,18.0,1.47,0.0,9.0,217,57.4,0.0,95.0,0.47994056463595836,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.3,2.3,0.732,13.0,0,0,1,0,0,0,0
2591,2009,74.4,111.0,1.77,0.0,95.0,5,56.9,0.0,96.0,0.47325408618127784,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.3,2.4,0.73,13.0,0,0,1,0,0,0,0
2592,2008,74.2,111.0,1.72,0.0,97.0,27,56.4,0.0,96.0,0.48142644873699847,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.4,2.4,0.714,12.2,0,0,1,0,0,0,0
2593,2007,73.5,12.0,1.75,0.0,96.0,1,55.9,0.0,96.0,0.48514115898959886,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.4,2.5,0.709,12.2,0,0,1,0,0,0,0
2594,2006,73.7,122.0,1.74,0.0,89.0,3,55.4,0.0,92.0,0.537890044576523,93.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.5,2.5,0.703,12.1,0,0,1,0,0,0,0
2595,2005,73.6,12.0,1.75,0.0,53.0,5,54.9,0.0,98.0,0.563150074294205,97.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.5,2.6,0.0,11.9,0,0,1,0,0,0,0
2596,2004,73.5,12.0,2.07,0.0,6.0,9,54.5,0.0,95.0,0.6144130757800892,94.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.6,2.6,0.0,11.9,0,0,1,0,0,0,0
2597,2003,73.2,126.0,2.4,0.0,6.0,18,54.1,0.0,96.0,0.6537890044576523,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.7,2.7,0.0,11.9,0,0,1,0,0,0,0
2598,2002,72.8,128.0,2.53,0.0,6.0,19,53.6,0.0,97.0,0.6485884101040118,96.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.7,2.7,0.0,11.9,0,0,1,0,0,0,0
2599,2001,73.1,126.0,3.27,0.0,6.0,27,53.2,0.0,91.0,0.5802377414561664,91.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.8,2.8,0.0,11.8,0,0,1,0,0,0,0
2600,2000,72.6,125.0,2.86,0.0,6.0,36,52.7,0.0,96.0,0.6054977711738484,95.0,0.1,0.0013389353410233177,2.8951933646687405e-05,2.8,2.8,0.0,11.7,0,0,1,0,0,0,0
2601,2015,68.3,152.0,0.01,0.0,76.0,43,17.4,2.0,75.0,0.0636775631500743,76.0,0.1,0.0783012803671491,0.008822784013702597,1.9,11.1,0.603,12.5,0,1,0,0,0,0,0
2602,2014,68.0,155.0,0.01,0.02075613937383991,77.0,47,17.0,2.0,76.0,0.0824665676077266,77.0,0.1,0.07774419754360477,0.08563981972690135,1.9,11.1,0.612,12.5,0,1,0,0,0,0,0
2603,2013,67.7,158.0,0.01,0.0024924923306784536,82.0,4,16.6,2.0,82.0,0.06835066864784548,82.0,0.1,0.00783522560336369,0.0836309792186551,11.1,11.2,0.62,12.5,0,1,0,0,0,0,0
2604,2012,67.4,159.0,0.01,0.022256262678609137,83.0,16,16.2,2.0,83.0,0.05423476968796434,83.0,0.1,0.0753319896417451,0.008165998806756647,11.2,11.3,0.618,12.5,0,1,0,0,0,0,0
2605,2011,67.2,161.0,0.5,0.0020107124163495603,67.0,763,15.8,3.0,66.0,0.02897473997028232,67.0,0.1,0.00761897630214876,0.07989949865843095,11.3,11.4,0.607,12.5,0,1,0,0,0,0,0
2606,2010,66.9,163.0,0.1,0.028453639973100027,72.0,50,15.5,3.0,72.0,0.040861812778603276,72.0,0.1,0.0572488341136995,0.008442454465846357,11.5,11.5,0.599,12.4,0,1,0,0,0,0,0
2607,2009,66.6,165.0,0.09,0.02669535053410823,72.0,10,15.1,3.0,78.0,0.061664190193164936,72.0,0.1,0.051001996238930765,0.0013548798801926618,11.6,11.6,0.599,12.1,0,1,0,0,0,0,0
2608,2008,66.2,168.0,0.06,0.027058546861627845,79.0,0,14.7,3.0,79.0,0.0274888558692422,79.0,0.1,0.04333496997818819,0.0012553134742369807,11.7,11.7,0.566,11.7,0,1,0,0,0,0,0
2609,2007,65.8,173.0,0.05,0.008670705599174851,6.0,0,14.2,3.0,93.0,0.0,93.0,0.1,0.035314883020993434,0.011647080448173107,11.8,11.8,0.541,11.3,0,1,0,0,0,0,0
2610,2006,64.9,186.0,0.04,0.020741257559563017,6.0,90,13.9,3.0,62.0,0.020802377414561667,63.0,0.1,0.029688169710966467,0.010492392596976444,11.9,11.9,0.511,11.0,0,1,0,0,0,0,0
2611,2005,63.7,26.0,0.36,0.0052559205064733735,6.0,203,13.5,3.0,55.0,0.08395245170876671,55.0,0.1,0.032171994833455154,0.00892920002347225,12.0,11.9,0.492,10.6,0,1,0,0,0,0,0
2612,2004,62.3,229.0,0.38,0.0062062325811659816,6.0,41,13.2,3.0,57.0,0.06983655274888559,57.0,0.1,0.031443846187121156,0.07037890242937088,12.0,12.0,0.484,10.2,0,1,0,0,0,0,0
2613,2003,61.0,25.0,0.44,0.03421133439526878,6.0,94,12.9,4.0,55.0,0.15676077265973254,55.0,0.1,0.03170794127158017,0.00683675198001215,12.1,12.1,0.485,9.8,0,1,0,0,0,0,0
2614,2002,62.0,261.0,0.48,0.004165952131148204,6.0,0,12.6,4.0,93.0,0.26151560178306094,54.0,0.1,0.0031678679582664744,0.06523301398879758,12.1,12.1,0.475,9.8,0,1,0,0,0,0,0
2615,2001,59.4,269.0,0.5,0.004835159521773127,6.0,0,12.3,4.0,93.0,0.2511144130757801,93.0,0.1,0.003694975606354267,0.06302320469235993,12.1,12.2,0.47,9.8,0,1,0,0,0,0,0
2616,2000,58.7,276.0,0.5,0.03618648194160343,6.0,0,11.9,4.0,93.0,0.21471025260029714,93.0,0.1,0.028389146739556947,0.006152850815699547,12.2,12.2,0.0,12.4,0,1,0,0,0,0,0
2617,2015,59.9,287.0,0.01,0.0,88.0,20,24.3,20.0,88.0,0.0636775631500743,88.0,1.0,0.037086140269951516,0.052371082159020546,6.5,6.2,0.484,12.0,1,0,0,0,0,0,0
2618,2014,59.7,285.0,0.01,0.0035968070939288864,87.0,577,23.7,20.0,85.0,0.362555720653789,87.0,1.0,0.004080165869057294,0.5104636171995105,6.6,6.4,0.475,12.0,1,0,0,0,0,0,0
2619,2013,59.4,287.0,0.01,0.035936338050887494,84.0,564,23.1,20.0,84.0,0.3528974739970282,84.0,1.5,0.03899604063364303,0.05246048008096373,6.8,6.6,0.47,12.0,1,0,0,0,0,0,0
2620,2012,58.9,294.0,0.01,0.030678170788364784,84.0,238,22.6,21.0,84.0,0.3521545319465082,84.0,1.7,0.037933287669285755,0.4843763008509821,7.0,6.8,0.464,12.0,1,0,0,0,0,0,0
2621,2011,58.3,34.0,1.44,0.028821494587311182,85.0,187,22.0,21.0,85.0,0.35958395245170877,85.0,0.1,0.03784216367073606,0.47165157294090143,7.1,7.0,0.457,11.5,1,0,0,0,0,0,0
2622,2010,57.4,323.0,1.21,0.030944519760814176,83.0,120,21.4,21.0,83.0,0.37147102526002973,83.0,0.1,0.03281941848615482,0.04610546003104354,7.3,7.2,0.449,11.0,1,0,0,0,0,0,0
2623,2009,56.7,336.0,1.24,0.05685416823319711,78.0,425,2.9,22.0,78.0,0.4658246656760772,78.0,0.1,0.03361067254939699,0.04472989011046434,7.5,7.4,0.442,10.6,1,0,0,0,0,0,0
2624,2008,56.2,344.0,1.33,0.051149051557832795,24.0,187,2.4,22.0,93.0,0.3982169390787519,81.0,0.1,0.03453840772303135,0.4351095721236095,7.7,7.6,0.441,10.1,1,0,0,0,0,0,0
2625,2007,55.9,344.0,1.37,0.0004982831084463012,6.0,8,19.8,22.0,72.0,0.38484398216939075,82.0,0.1,0.002772964011115339,0.42349977611681555,7.9,7.8,0.443,10.6,1,0,0,0,0,0,0
2626,2006,55.7,345.0,1.37,0.004591406357720861,6.0,26,19.3,22.0,85.0,0.3855869242199108,84.0,0.1,0.02535519958679391,0.41223020063760635,8.1,8.0,0.436,10.2,1,0,0,0,0,0,0
2627,2005,55.0,357.0,1.14,0.027006743585940383,6.0,38,18.9,22.0,93.0,0.3566121842496285,82.0,0.1,0.025006643153797393,0.4013185699185314,8.4,8.3,0.435,10.1,1,0,0,0,0,0,0
2628,2004,54.9,355.0,1.01,0.0029423770303506633,6.0,61,18.4,22.0,71.0,0.38855869242199104,71.0,0.1,0.023509686294240575,0.3908203163203533,8.6,8.5,0.432,10.0,1,0,0,0,0,0,0
2629,2003,54.7,355.0,1.02,0.0022093737864597326,6.0,295,17.9,22.0,72.0,0.3439821693907875,72.0,0.1,0.002008396577277873,0.03806875632308466,8.8,8.7,0.428,9.9,1,0,0,0,0,0,0
2630,2002,54.7,351.0,1.0,0.0014713497795010968,6.0,363,17.5,22.0,58.0,0.32169390787518576,59.0,0.1,0.0018325681231577448,0.3708275232333972,9.0,8.9,0.428,9.7,1,0,0,0,0,0,0
2631,2001,54.6,345.0,0.95,0.001510723739173337,6.0,16,17.1,22.0,51.0,0.29123328380386326,93.0,0.1,0.0016845725287312735,0.036094093219435956,9.2,9.1,0.426,9.4,1,0,0,0,0,0,0
2632,2000,54.6,339.0,1.1,0.0014967633449389547,6.0,16,16.6,22.0,63.0,0.2956909361069836,64.0,0.1,0.0016679569277594868,0.03511890735684876,9.4,9.3,0.425,9.3,1,0,0,0,0,0,0
2633,2015,73.5,133.0,0.01,0.0,78.0,0,75.2,0.0,93.0,0.0636775631500743,78.0,0.1,0.033214370942669214,0.001153134332805867,0.1,0.1,0.718,14.3,0,0,0,0,1,0,0
2634,2014,73.3,135.0,0.01,0.4173731317418201,8.0,0,74.8,0.0,82.0,0.35735512630014854,93.0,0.1,0.2828532852167787,0.0011120367099220327,0.1,0.1,0.716,14.3,0,0,0,0,1,0,0
2635,2013,73.2,137.0,0.01,0.43136830955220284,82.0,0,74.3,0.0,84.0,0.3424962852897474,82.0,0.1,0.28786198773377536,0.0010799777394937494,0.1,0.1,0.718,14.3,0,0,0,0,1,0,0
2636,2012,73.0,138.0,0.01,0.04705155385646042,77.0,0,73.8,0.0,79.0,0.30757800891530457,77.0,0.1,0.030363818138787285,0.0010533560834332589,0.1,0.1,0.717,14.4,0,0,0,0,1,0,0
2637,2011,72.9,14.0,0.96,0.00518721670982953,82.0,0,73.3,0.0,84.0,0.3142644873699851,82.0,0.1,0.029934962024596504,0.0010269462707896953,0.1,0.1,0.712,14.4,0,0,0,0,1,0,0
2638,2010,72.8,142.0,1.24,0.34795210530201925,82.0,0,72.7,0.0,84.0,0.3135215453194651,82.0,0.1,0.2393352493926605,0.000995875902973738,0.1,0.1,0.707,14.4,0,0,0,0,1,0,0
2639,2009,72.5,147.0,1.08,0.0035278225459742557,84.0,0,72.1,0.0,86.0,0.31946508172362553,84.0,0.1,0.0024410066155762886,9.39172481709616e-05,0.1,0.1,0.703,14.5,0,0,0,0,1,0,0
2640,2008,72.6,145.0,1.1,0.42007093882574625,84.0,0,71.5,0.0,88.0,0.35364041604754826,86.0,0.1,0.22887659017727321,7.132061703208363e-06,0.1,0.1,0.698,14.5,0,0,0,0,1,0,0
2641,2007,72.5,146.0,2.05,0.41951326195284816,87.0,0,7.8,0.0,88.0,0.4049034175334324,87.0,0.1,0.19780605973174625,0.0008701821422637291,0.1,0.1,0.698,14.5,0,0,0,0,1,0,0
2642,2006,72.4,148.0,1.79,0.37137165524972937,89.0,0,7.1,0.0,89.0,0.38930163447251115,88.0,0.1,0.19512017721599603,0.0008230116747613214,0.1,0.1,0.695,14.6,0,0,0,0,1,0,0
2643,2005,72.3,15.0,1.57,0.5087999596295685,89.0,0,69.4,0.0,93.0,0.4569093610698365,89.0,0.1,0.17502171782821818,7.8170220846056e-05,0.1,0.1,0.694,14.6,0,0,0,0,1,0,0
2644,2004,72.2,151.0,1.8,0.31215961076282234,9.0,0,68.6,0.0,91.0,0.3343239227340267,93.0,0.1,0.15407289429728144,7.908820898607292e-06,0.1,0.1,0.693,14.6,0,0,0,0,1,0,0
2645,2003,72.0,153.0,1.79,0.033812911711375244,85.0,0,67.8,0.0,91.0,0.4108469539375929,93.0,0.1,0.015391336416576402,0.007044146685183664,0.1,0.1,0.683,13.7,0,0,0,0,1,0,0
2646,2002,71.9,155.0,1.51,0.22921479194937405,88.0,0,67.0,0.0,85.0,0.3662704309063893,84.0,0.1,0.12424409940478243,0.007001424929436724,0.1,0.1,0.679,13.5,0,0,0,0,1,0,0
2647,2001,71.8,157.0,1.35,0.2434331445042664,91.0,4,66.2,0.0,91.0,0.39301634472511143,89.0,0.1,0.12394260706379766,0.00696096283680367,0.1,0.1,0.674,13.2,0,0,0,0,1,0,0
2648,2000,71.6,158.0,1.24,0.029860344502451657,93.0,0,65.5,0.0,91.0,0.32540861812778604,91.0,0.1,0.017656342463274945,0.0006954113232989698,0.1,0.1,0.676,13.7,0,0,0,0,1,0,0
2649,2015,71.2,17.0,0.01,0.0,9.0,0,47.1,0.0,88.0,0.0636775631500743,96.0,0.3,0.08398797359132985,0.0009644524627962357,5.7,5.9,0.779,12.7,0,0,0,1,0,0,0
2650,2014,71.1,171.0,6.94,0.0531167752395233,92.0,0,46.0,0.0,94.0,0.413075780089153,92.0,0.3,0.08398797359132985,0.09564440754916727,5.8,6.0,0.778,12.7,0,0,0,1,0,0,0
2651,2013,71.0,172.0,6.71,0.12335033677222403,92.0,0,45.0,0.0,94.0,0.41679049034175336,92.0,0.3,0.13270732761632317,0.0952034201695976,5.8,6.0,0.773,12.7,0,0,0,1,0,0,0
2652,2012,78.0,174.0,6.7,0.0531167752395233,92.0,0,44.0,0.0,91.0,0.40193164933135217,92.0,0.4,0.08398797359132985,0.0947331277840197,5.9,6.1,0.772,12.6,0,0,0,1,0,0,0
2653,2011,76.0,176.0,6.5,0.10691939626733121,9.0,0,43.0,0.0,91.0,0.38855869242199104,93.0,0.4,0.1317720944961343,0.09425294937231854,5.9,6.2,0.774,12.6,0,0,0,1,0,0,0
2654,2010,74.0,179.0,6.5,0.0531167752395233,9.0,0,42.0,0.0,91.0,0.3655274888558692,93.0,0.4,0.08398797359132985,0.0009354299146772393,5.9,6.3,0.772,12.5,0,0,0,1,0,0,0
2655,2009,71.0,183.0,6.37,0.09445983428630744,9.0,0,41.1,0.0,93.0,0.4531946508172362,93.0,0.2,0.09835502886312851,0.0933229567720091,6.0,6.4,0.773,12.5,0,0,0,1,0,0,0
2656,2008,69.9,185.0,6.41,0.0531167752395233,9.0,0,4.2,0.0,91.0,0.29940564635958394,93.0,0.3,0.08398797359132985,0.09288189877796713,6.1,6.4,0.767,12.4,0,0,0,1,0,0,0
2657,2007,69.7,187.0,6.37,0.10094500807879127,89.0,0,39.3,0.0,93.0,0.33060921248142644,88.0,0.7,0.1114698224145512,0.0009809762493165402,6.1,6.5,0.76,12.4,0,0,0,1,0,0,0
2658,2006,69.6,188.0,6.35,0.07623110568862354,89.0,0,38.4,0.0,89.0,0.3060921248142645,92.0,0.6,0.10085803438671022,0.009399492409050149,6.2,6.6,0.751,12.3,0,0,0,1,0,0,0
2659,2005,69.5,189.0,6.12,0.8760546269360241,95.0,0,37.6,0.0,95.0,0.36701337295690933,95.0,0.5,0.8316481245559646,0.0915799091375339,6.3,6.7,0.745,12.3,0,0,0,1,0,0,0
2660,2004,69.4,19.0,5.82,0.00873953363346353,94.0,0,36.8,0.0,94.0,0.36032689450222877,94.0,1.0,0.008628537349155176,0.00914464477848699,6.3,6.8,0.736,12.2,0,0,0,1,0,0,0
2661,2003,69.3,191.0,5.53,0.05805374230594066,76.0,0,36.0,1.0,91.0,0.35364041604754826,91.0,0.5,0.05958797280783648,0.009068169304976349,6.4,6.9,0.729,12.0,0,0,0,1,0,0,0
2662,2002,69.2,192.0,5.12,0.05312532443975599,5.0,0,35.2,1.0,96.0,0.3439821693907875,96.0,0.1,0.050483300972980316,0.09023138455984904,6.5,7.0,0.721,11.9,0,0,0,1,0,0,0
2663,2001,69.1,194.0,4.55,0.3810492643983067,6.0,0,34.4,1.0,91.0,0.29940564635958394,91.0,1.2,0.46801985541222374,0.008982443335593232,6.6,7.1,0.715,11.8,0,0,0,1,0,0,0
2664,2000,69.1,197.0,4.68,0.032149348880406645,6.0,0,33.6,1.0,93.0,0.2823179791976226,93.0,0.9,0.04335036932178827,0.08953562016418853,6.7,7.2,0.709,11.7,0,0,0,1,0,0,0
2665,2015,75.3,1.0,0.01,0.0,98.0,16,61.2,3.0,98.0,0.0636775631500743,98.0,0.1,0.25832295890258056,0.7960812216134235,6.5,6.4,0.723,14.6,1,0,0,0,0,0,0
2666,2014,75.1,12.0,1.39,0.44606212763938274,98.0,15,6.2,3.0,98.0,0.49257057949479943,98.0,0.1,0.2882078740054206,0.07869022582013943,6.5,6.4,0.722,14.7,1,0,0,0,0,0,0
2667,2013,74.9,13.0,1.29,0.43852182212561536,98.0,16,59.3,3.0,98.0,0.5118870728083209,98.0,0.1,0.283334043717309,0.07870152413570887,6.4,6.3,0.72,14.7,1,0,0,0,0,0,0
2668,2012,74.9,13.0,1.3,0.43205612094995227,97.0,48,58.3,3.0,97.0,0.5059435364041605,97.0,0.1,0.2791548058196816,0.133223664350206,6.4,6.3,0.717,14.6,1,0,0,0,0,0,0
2669,2011,74.8,13.0,1.29,0.4595883821409279,98.0,11,57.4,3.0,98.0,0.5037147102526003,98.0,0.1,0.28721103055160263,0.12438266180264766,6.4,6.3,0.714,14.5,1,0,0,0,0,0,0
2670,2010,74.8,12.0,1.28,0.047828250084561305,98.0,1,56.5,3.0,98.0,0.45839524517087665,98.0,0.1,0.027840096612994653,0.1158004612961018,6.3,6.3,0.71,14.4,1,0,0,0,0,0,0
2671,2009,74.7,12.0,1.4,0.43187405165451265,99.0,1,55.6,3.0,99.0,0.4316493313521545,99.0,0.1,0.27864339719061043,0.10746110395982658,6.3,6.3,0.706,14.4,1,0,0,0,0,0,0
2672,2008,74.7,12.0,1.37,0.03914723368784111,99.0,2,54.7,3.0,99.0,0.39078751857355126,99.0,0.1,0.02904023121915437,0.010401653000059387,6.3,6.3,0.701,14.3,1,0,0,0,0,0,0
2673,2007,74.6,12.0,1.24,0.3463278882659915,98.0,4,53.9,4.0,98.0,0.39153046062407126,98.0,0.1,0.254898771640126,0.009169501072739755,6.3,6.3,0.695,14.3,1,0,0,0,0,0,0
2674,2006,74.4,12.0,1.46,0.30981451848894703,99.0,3,53.1,4.0,99.0,0.39153046062407126,99.0,0.1,0.2274635536656983,0.08446211155773195,6.3,6.3,0.689,14.2,1,0,0,0,0,0,0
2675,2005,74.2,14.0,1.37,0.2798730025035196,97.0,15,52.2,4.0,98.0,0.3863298662704309,98.0,0.1,0.21550663568772915,0.007940456182201721,6.4,6.3,0.683,13.9,1,0,0,0,0,0,0
2676,2004,74.0,15.0,1.36,0.28005877446705213,96.0,1,51.4,4.0,97.0,0.39078751857355126,97.0,0.1,0.2099903946263564,0.0008280959167675689,6.4,6.3,0.673,13.6,1,0,0,0,0,0,0
2677,2003,73.7,17.0,1.34,0.23728920222870337,92.0,22,5.6,4.0,95.0,0.3707280832095097,95.0,0.1,0.18630834615447098,0.7018827159992552,6.4,6.3,0.667,13.5,1,0,0,0,0,0,0
2678,2002,73.5,19.0,1.17,0.19381578072790262,93.0,98,49.7,5.0,96.0,0.36775631500742945,96.0,0.1,0.15827216500277602,0.6965617742818279,6.5,6.4,0.662,13.3,1,0,0,0,0,0,0
2679,2001,73.2,11.0,1.19,0.18973721560793014,94.0,231,48.9,5.0,98.0,0.3655274888558692,98.0,0.1,0.15208544442348565,0.06909887388982575,6.5,6.4,0.654,13.1,1,0,0,0,0,0,0
2680,2000,72.9,112.0,1.21,0.195265406886078,94.0,47,48.1,5.0,97.0,0.3736998514115899,97.0,0.1,0.14931687757319953,0.6849012770839161,6.6,6.5,0.646,12.8,1,0,0,0,0,0,0
2681,2015,75.8,16.0,0.01,0.0,97.0,342,66.1,18.0,97.0,0.0636775631500743,97.0,0.1,0.13349654870054595,0.04337550453157784,4.9,4.8,0.764,14.5,0,1,0,0,0,0,0
2682,2014,75.5,17.0,1.45,0.13414852878466668,96.0,565,65.3,19.0,96.0,0.37444279346210996,96.0,0.1,0.8184255075210123,0.05462693209140366,4.9,4.7,0.759,14.5,0,1,0,0,0,0,0
2683,2013,75.2,19.0,1.41,0.13874702036212438,97.0,16,64.5,20.0,98.0,0.37221396731054973,98.0,0.1,0.8464842917951174,0.04337550453157784,4.9,4.7,0.754,14.4,0,1,0,0,0,0,0
2684,2012,74.8,112.0,1.54,0.0153029962643,97.0,349,63.7,22.0,97.0,0.36181277860326894,97.0,0.1,0.0790177468559269,0.04337550453157784,4.9,4.7,0.75,14.3,0,1,0,0,0,0,0
2685,2011,74.5,114.0,1.53,0.9408972824134458,96.0,111,62.8,23.0,97.0,0.3655274888558692,97.0,0.1,0.7653675042260567,0.5189754856916367,4.9,4.7,0.737,13.8,0,1,0,0,0,0,0
2686,2010,74.2,116.0,1.49,0.024175385292596146,96.0,7,61.9,25.0,97.0,0.38930163447251115,97.0,0.1,0.112778225302771,0.04337550453157784,4.9,4.7,0.715,13.0,0,1,0,0,0,0,0
2687,2009,73.9,118.0,1.4,0.07886913108007282,94.0,4,61.1,27.0,96.0,0.4777117384843982,96.0,0.1,0.06309649805641974,0.04337550453157784,4.9,4.8,0.709,12.5,0,1,0,0,0,0,0
